52.0579360,4.4787179, Abdissenbos 15, 2715 XA Zoetermeer, Netherlands,
48.2565584,16.3109024, Uferweg, 1190 Wien, Austria,
48.2604202,16.3466517, Wildgrubgasse W, 1190 Wien, Austria,
48.2578429,16.367484, Heiligenstädter Str. 1-7, 1190 Wien, Austria,
48.2109238,16.4657101, Am Mühlwasser 75, 1220 Wien, Austria,
48.2093156,16.406392, Hauptallee W, 1020 Wien, Austria,
48.2128713,16.4006826, Hauptallee 8, 1020 Wien, Austria,
48.2135471,16.4491059, Mühlwasserstraße 12, 1220 Wien, Austria,
48.2107085,16.4559336, Kleingartenverein Maschanska, 1220 Wien, Austria,
48.2113577,16.4740146, Wranitzkygasse 1, 1220 Wien, Austria,
48.2098952,16.4783257, Mühlhäufelweg 74, 1220 Wien, Austria,
48.2131852,16.5298566, Schafflerhofstraße 1A, 1220 Wien, Austria,
48.2191284,16.3352696, Jörgerbadgasse 10, 1170 Wien, Austria,
48.2248366,16.3441818, Schulgasse 25, 1180 Wien, Austria,
48.2212788,16.4518555, Konstanziagasse 2-6, 1220 Wien, Austria,
48.2199303,16.5329274, Schafflerhofstraße 91, 1220 Wien, Austria,
48.2172805,16.4835846, Asperner Heldenpl. 3, 1220 Wien, Austria,
48.2174573,16.4923526, Groß-Enzersdorfer Str. 23, 1220 Wien, Austria,
48.2111442,16.3581857, Rathauspl. 1, 1010 Wien, Austria,
48.2269566,16.2838217, Pointengasse 74, 1170 Wien, Austria,
48.2332104,16.291446, Dornbacher Str. 114, 1170 Wien, Austria,
48.2310129,16.2987803, Himmelmutterweg 9, 1170 Wien, Austria,
48.2271087,16.4400995, Industriestraße 68B, 1220 Wien, Austria,
48.2453066,16.3211078, Kliergasse 14, 1190 Wien, Austria,
48.2507676,16.3239486, Schatzlsteig 3, 1190 Wien, Austria,
48.2174984,16.3932099, Praterstern 5, 1020 Wien, Austria,
48.1781479,16.4583187, Simmeringer Lände 132, 1110 Wien, Austria,
48.159609,16.2558418, Wittgensteinstraße 156, 1230 Wien, Austria,
48.1940569,16.4507954, Grünhaufenbrücke, 1020 Wien, Austria,
48.1728877,16.2771368, Versorgungsheimstraße 65, 1130 Wien, Austria,
48.2513008,16.4864241, Unterfeldweg 41, 1220 Wien, Austria,
48.2207613,16.4851503, Pilotengasse 50, 1220 Wien, Austria,
48.2135125,16.3816968, Praterstraße 15, 1020 Wien, Austria,
48.1981737,16.4377539, Stemmerallee Parz., 1020 Wien, Austria,
48.2199161,16.2478782, Karl-Bekehrty-Straße 2-4, 1140 Wien, Austria,
48.2600636,16.4618779, Markomannenstraße 77, 1220 Wien, Austria,
48.2197441,16.3876761, Heinestraße 33, 1020 Wien, Austria,
48.2116517,16.3120505, Paltaufgasse 16, 1160 Wien, Austria,
48.1943475,16.4945519, Vorwerkstraße, 1220 Wien, Austria,
48.2087192,16.3771486, Bäckerstraße 11, 1010 Wien, Austria,
48.185888,16.2878075, Kupelwiesergasse 23, 1130 Wien, Austria,
48.2136409,16.3996405, Hauptallee 3, 1020 Wien, Austria,
48.2156353,16.2888049, Gallitzinstraße 82, 1160 Wien, Austria,
48.2088405,16.3771845, Doktor-Ignaz-Seipel-Platz 2, 1010 Wien, Austria,
48.2384007,16.5044122, Pfalzgasse 91, 1220 Wien, Austria,
48.2138284,16.3350701, Yppenpl. 1-2, 1160 Wien, Austria,
48.2087772,16.3975262, Schüttelstraße 23-25A, 1020 Wien, Austria,
48.2158596,16.4568384, Hardeggasse 10, 1220 Wien, Austria,
48.2130079,16.4583729, Am Mühlwasser 29-31, 1220 Wien, Austria,
48.2119377,16.4632962, Immergrüngasse 8, 1220 Wien, Austria,
48.2871625,16.3447478, Wiener Schüttau 29, 1190 Wien, Austria,
48.2852635,16.3884289, Mühlweg 23, 1210 Wien, Austria,
48.226435,16.4896376, An den alten Schanzen 43, 1220 Wien, Austria,
48.149526,16.3833597, Ada-Christen-Gasse W, 1100 Wien, Austria,
48.1661126,16.4005645, Laaer Wald 32C, 1100 Wien, Austria,
48.1876928,16.2572831, Kleingartenverein Hagenberg, 1130 Wien, Austria,
48.1945187,16.398964, Klopsteinpl. 1, 1030 Wien, Austria,
48.1973261,16.4113395, Schüttelstraße 113, 1020 Wien, Austria,
48.1914877,16.4134784, Erdbergstraße 2677, 1030 Wien, Austria,
48.2071041,16.2554012, Hüttelbergstraße 29, 1140 Wien, Austria,
48.2124862,16.3315242, Friedmanngasse 46-48, 1160 Wien, Austria,
48.2143378,16.2851158, Johann-Staud-Straße 32, 1160 Wien, Austria,
48.2243338,16.3208692, Schadinagasse, 1170 Wien, Austria,
48.2169145,16.2821014, Gallitzinstraße 106, 1160 Wien, Austria,
48.246308,16.2951815, Pötzleinsdorfer Höhe 492/23, 1180 Wien, Austria,
48.25101,16.4973573, Breitenleer Str. 254, 1220 Wien, Austria,
48.2513494,16.4864963, Unterfeldweg 42, 1220 Wien, Austria,
48.2555671,16.3216106, Bellevuestraße 114, 1190 Wien, Austria,
48.2163832,16.4589582, Sanddorngasse 20, 1220 Wien, Austria,
48.218204,16.4578778, Hardeggasse 54, 1220 Wien, Austria,
48.2209645,16.4276734, Am Kaisermühlendamm 113, 1220 Wien, Austria,
48.2179335,16.4458975, Raabweg 19, 1220 Wien, Austria,
48.2246983,16.4260292, Berchtoldgasse 19, 1220 Wien, Austria,
48.2308141,16.4070012, Ponte Cagrana, 1220 Wien, Austria,
48.2210816,16.4095043, Handelskai 214, 1020 Wien, Austria,
48.2105193,16.3359994, Brunnengasse 46, 1160 Wien, Austria,
48.2274345,16.4039285, Mexikopl. 4A, 1020 Wien, Austria,
48.1938438,16.3520855, Magdalenenstraße 35, 1060 Wien, Austria,
48.2242125,16.3498062, Währinger Gürtel 98, 1090 Wien, Austria,
48.3002244,16.3947068, Am Bisamberg 77, 1210 Wien, Austria,
48.3086199,16.4022776, Stammersdorfer Kellergasse 91, 1210 Wien, Austria,
48.2212595,16.2656558, Jubiläumswarte, Pelzer Rennweg, 1160 Wien-Ottakring, Austria,
48.1791025,16.2552287, Ghelengasse 44, 1130 Wien, Austria,
48.2816419,16.3503056, Kuchelauer Hafenstraße 119, 1190 Wien, Austria,
48.2468149,16.3721824, Hopsagasse 7, 1200 Wien, Austria,
48.25621,16.3989425, Franz-Jonas-Platz 1-3, 1210 Wien, Austria,
48.1885734,16.4365928, Gärtnerstraße 66-562, 1020 Wien, Austria,
48.1595819,16.4685311, Kaiser-Ebersdorfer-Straße 310, 1110 Wien, Austria,
48.2771584,16.3543898, Kuchelauer Hafenstraße 4, 1190 Wien, Austria,
48.1680032,16.38513, Laaer-Berg-Straße 34-38, 1100 Wien, Austria,
48.1747358,16.3543264, Triester Str. 50, 1100 Wien, Austria,
48.1743022,16.3685977, Laubepl. 5, 1100 Wien, Austria,
48.1753134,16.3552904, Triester Str. 29, 1100 Wien, Austria,
48.1653013,16.4021051, Laaer-Wald-Straße, 1100 Wien, Austria,
48.2040806,16.3325661, Gablenzg. geg., 1160 Wien, Austria,
48.2036327,16.3311983, Vogelweidpl. 10-11, 1150 Wien, Austria,
48.2270189,16.3578283, Marktgasse 16, 1090 Wien, Austria,
48.1981356,16.3522367, Schadekgasse 14, 1060 Wien, Austria,
48.2099139,16.327026, Hyrtlgasse 36-38, 1160 Wien, Austria,
48.1747191,16.3678643, Laubepl. 11, 1100 Wien, Austria,
48.175385,16.3681165, Laubepl. 1, 1100 Wien, Austria,
48.2386573,16.3845771, Allerheiligenpl. P, 1200 Wien, Austria,
48.2453754,16.3386038, Sieveringer Str. 23A, 1190 Wien, Austria,
48.2444245,16.3374464, Trautenaupl. 8, 1190 Wien, Austria,
48.2539701,16.3571338, Grinzinger Str. 84, 1190 Wien, Austria,
48.2529002,16.3576814, Steinfeldgasse 7, 1190 Wien, Austria,
48.2520944,16.3570731, Geweygasse 9, 1190 Wien, Austria,
48.2529462,16.3634628, Hintergärtengasse 278/7, 1190 Wien, Austria,
48.1673445,16.416773, Luise-Montag-Gasse 1, 1110 Wien, Austria,
48.1673445,16.416773, Luise-Montag-Gasse 1, 1110 Wien, Austria,
48.1687112,16.4188317, Haugerstraße 3, 1110 Wien, Austria,
48.1569025,16.4246688, Am Kanal 147-499, 1110 Wien, Austria,
48.1740877,16.4107532, Greifgasse 4, 1110 Wien, Austria,
48.1680546,16.4303641, Studenygasse 18, 1110 Wien, Austria,
48.1535638,16.4611784, Bruno-Kreisky-Schule 1546/3, 1110 Wien, Austria,
48.1533999,16.4612516, Svetelskystraße 6A, 1110 Wien, Austria,
48.2690437,16.3831754, Überfuhrstraße 746/1, 1210 Wien, Austria,
48.2728795,16.3942617, Kleingartenverein Mautner Markhof, 1210 Wien, Austria,
48.1718977,16.3591181, Hardtmuthgasse 109, 1100 Wien, Austria,
48.2723377,16.4478097, Kürschnergasse 12C, 1210 Wien, Austria,
48.2715662,16.4490981, Gitlbauergasse 2, 1210 Wien, Austria,
48.1536918,16.4694971, Flammweg 15, 1110 Wien, Austria,
48.1548643,16.4694208, Muhrhoferweg 5, 1110 Wien, Austria,
48.248734,16.3777883, Wehlistraße 25, 1200 Wien, Austria,
48.2440428,16.3741654, Forsthauspl., 1200 Wien, Austria,
48.1708168,16.3679699, Paltrampl. 7, 1100 Wien, Austria,
48.257853,16.4429324, Kolo-Moser-Gasse 4, 1220 Wien, Austria,
48.2161558,16.3545177, Otto-Wagner-Platz 3, 1090 Wien, Austria,
48.2296618,16.3520755, Lustkandlgasse 48, 1090 Wien, Austria,
48.2916808,16.4152868, Lüssenpromenade, 1210 Wien, Austria,
48.1589692,16.3195387, Zanaschkagasse 30, 1120 Wien, Austria,
48.2798199,16.4216238, Carabelligasse 5, 1210 Wien, Austria,
48.2692383,16.4490134, Uhlirzgasse 9, 1210 Wien, Austria,
48.2699793,16.4505513, Bubergasse 2, 1210 Wien, Austria,
48.270989,16.4539448, Doderergasse 2, 1210 Wien, Austria,
48.2777339,16.4120483, Berzeliusgasse 14, 1210 Wien, Austria,
48.2292525,16.5340911, Schlanitzgasse 10, 1220 Wien, Austria,
48.2954143,16.3891669, Strebersdorfer Str. 171, 1210 Wien, Austria,
48.2453066,16.3211078, Kliergasse 14, 1190 Wien, Austria,
48.2502974,16.3130952, Am Hackenberg, 1190 Wien, Austria,
48.242665,16.3579462, Bauernfeldgasse 9, 1190 Wien, Austria,
48.2458599,16.3442727, Strauß-Lanner-Park W, 1190 Wien, Austria,
48.2533229,16.34071, Scheibelreitergasse 1, 1190 Wien, Austria,
48.2506347,16.3371672, Kaasgrabengasse 15, 1190 Wien, Austria,
48.2408343,16.3204349, Wilbrandtgasse 17A, 1180 Wien, Austria,
48.2037165,16.4048652, Rustenschacherallee 40-42, 1020 Wien, Austria,
48.2065724,16.404926, Jesuitenwiese W, 1020 Wien, Austria,
48.2574281,16.3615739, Steinbüchlweg 11, 1190 Wien, Austria,
48.2583204,16.3524914, Kahlenberger Str. 65, 1190 Wien, Austria,
48.2528792,16.3658716, Boschstraße 19, 1190 Wien, Austria,
48.2554319,16.4069188, Hoßpl. 2, 1210 Wien, Austria,
48.2615142,16.3997342, Brünner Str. 29, 1210 Wien, Austria,
48.2208343,16.3424755, Anton-Baumann-Park B, 1180 Wien, Austria,
48.2339764,16.3319817, Hasenauerstraße geg., 1180 Wien, Austria,
48.2337017,16.3347732, Hasenauerstraße 59, 1180 Wien, Austria,
48.2339607,16.3361563, Hasenauerstraße 52, 1180 Wien, Austria,
48.2508722,16.4026551, An der Oberen Alten Donau 39, 1210 Wien, Austria,
48.212871,16.4006832, Hauptallee 8, 1020 Wien, Austria,
48.2178819,16.3221384, Kulmgasse 33, 1170 Wien, Austria,
48.2544034,16.42151, Carminweg 25, 1210 Wien, Austria,
48.2104901,16.3315617, Liebhartsgasse 63, 1160 Wien, Austria,
48.2076651,16.2864085, Reichmanngasse 26, 1160 Wien, Austria,
48.2135033,16.3327312, Hubergasse W, 1160 Wien, Austria,
48.2059537,16.3336432, Ludo-Hartmann-Platz 4, 1160 Wien, Austria,
48.2055478,16.3341635, Ludo-Hartmann-Platz T, 1160 Wien, Austria,
48.2084591,16.3337896, Neumayrgasse 30, 1160 Wien, Austria,
48.1927236,16.4416543, Schwarzenstockallee 3, 1020 Wien, Austria,
48.1903844,16.3192596, Mariahilfer Str. 212, 1140 Wien, Austria,
48.2136078,16.4757064, Stavangergasse 4, 1220 Wien, Austria,
48.2126104,16.3097586, Stillfriedpl. M, 1160 Wien, Austria,
48.2130212,16.3094351, Stillfriedpl. 11-13, 1160 Wien, Austria,
48.2091351,16.3132899, Hettenkofergasse 103, 1160 Wien, Austria,
48.2157808,16.3126212, Mildepl. 7-8, 1160 Wien, Austria,
48.2160886,16.3070091, Sandleitengasse 9-13, 1160 Wien, Austria,
48.2352569,16.3727348, Leipziger Str. 50, 1200 Wien, Austria,
48.1869645,16.3260014, Dreihausgasse 3, 1150 Wien, Austria,
48.1967198,16.3629429, Mühlgasse 21, 1040 Wien, Austria,
48.2005026,16.3458353, Bandgasse 1, 1070 Wien, Austria,
48.1445511,16.3997112, Kurbadstraße 16, 1100 Wien, Austria,
48.1468426,16.402929, Laaer-Berg-Straße 279, 1100 Wien, Austria,
48.1494536,16.3983322, Laaer-Berg-Straße 211, 1100 Wien, Austria,
48.1494536,16.3983322, Laaer-Berg-Straße 211, 1100 Wien, Austria,
48.1493666,16.3986397, Filmteichstraße 1, 1100 Wien, Austria,
48.1483661,16.4157366, Hederichgasse 1677, 1100 Wien, Austria,
48.1885722,16.3258912, Dreihausgasse 16-24, 1150 Wien, Austria,
48.193515,16.3373592, Dingelstedtgasse 9, 1150 Wien, Austria,
48.2202103,16.3132133, Effingergasse 44, 1160 Wien, Austria,
48.2101944,16.3198158, Hasnerstraße 98, 1160 Wien, Austria,
48.204175,16.3151439, Mareschpl. 2, 1150 Wien, Austria,
48.2145894,16.5263323, Fatty-George-Gasse, 1220 Wien, Austria,
48.1678334,16.2872774, Furtwänglerpl. 48, 1130 Wien, Austria,
48.1563745,16.4406015, Franz-Peska-Gasse, 1110 Wien, Austria,
48.2421699,16.4803657, Ziegelhofstraße 36, 1220 Wien, Austria,
48.1978226,16.3057027, Missindorfstraße 34, 1140 Wien, Austria,
48.1914138,16.3157711, Schloßallee, 1140 Wien, Austria,
48.2630428,16.3917221, Galvanigasse 4, 1210 Wien, Austria,
48.1633211,16.2926269, Atzgersdorfer Str. 153, 1120 Wien, Austria,
48.2764857,16.4061071, Haspingerpl. 7, 1210 Wien, Austria,
48.2362194,16.3896432, Engerthstr. 111, 1200 Wien, Austria,
48.2137006,16.3440121, Albertgasse 50, 1080 Wien, Austria,
48.2200606,16.3940333, Lassallestraße 1, 1020 Wien, Austria,
48.2198784,16.3966217, Venediger Au 4, 1020 Wien, Austria,
48.1571526,16.4252404, Am Kanal 137, 1110 Wien, Austria,
48.1423967,16.3908591, Kurt-Tichy-Gasse 4, 1100 Wien, Austria,
48.2152375,16.41383, Vorgartenstraße 227, 1020 Wien, Austria,
48.241255,16.3096746, Pötzleinsdorfer Schloßpark A, 1180 Wien, Austria,
48.2575407,16.3877658, Sinawastingasse 10, 1210 Wien, Austria,
48.2005237,16.3383691, Neubaugürtel 34-36, 1070 Wien, Austria,
48.2235385,16.367388, Roßauer Lände 2, 1090 Wien, Austria,
48.2235385,16.367388, Roßauer Lände 2, 1090 Wien, Austria,
48.2074711,16.3513025, Piaristengasse 22, 1080 Wien, Austria,
48.2075893,16.3426389, Lerchenfelder Str. 103-109, 1080 Wien, Austria,
48.187363,16.3159859, Linke Wienzeile, 1140 Wien, Austria,
48.1889659,16.3206305, Winckelmannstraße 30, 1150 Wien, Austria,
48.1821406,16.2683594, Josef-Gangl-Gasse 19, 1130 Wien, Austria,
48.2570936,16.3396241, Cobenzlgasse 3, 1190 Wien, Austria,
48.2281256,16.3355795, Währinger Str. 147, 1180 Wien, Austria,
48.2494274,16.3476662, Formanekgasse 79, 1190 Wien, Austria,
48.1660748,16.2573551, Treumanngasse 23, 1130 Wien, Austria,
48.1875789,16.4030287, Marianne-Hainisch-Gasse, 1030 Wien, Austria,
48.2238607,16.3460218, Schopenhauerstraße 16, 1180 Wien, Austria,
48.2022043,16.3892596, Sechskrügelgasse 4, 1030 Wien, Austria,
48.215214,16.303928, Erdbrustgasse 4-18, 1160 Wien, Austria,
48.2467652,16.4073043, Dragonerhäufel W, 1210 Wien, Austria,
48.2625566,16.3875342, Karl-Seitz-Platz 1, 1210 Wien, Austria,
48.2123216,16.475482, Am Müllnermais 1-5, 1220 Wien, Austria,
48.2259458,16.4914014, An den alten Schanzen 80, 1220 Wien, Austria,
48.2174601,16.4821051, Asperner Heldenpl. 9, 1220 Wien, Austria,
48.2774405,16.4912565, Spindlerweg 9, 1220 Wien, Austria,
48.2186238,16.4765557, Eibengasse 56, 1220 Wien, Austria,
48.2458271,16.4727451, Pastinakweg 10, 1220 Wien, Austria,
48.2146153,16.4909558, Lobaugasse 18, 1220 Wien, Austria,
48.2211295,16.4844717, Pilotengasse 5, 1220 Wien, Austria,
48.2132756,16.5240561, Raphael-Donner-Allee 14, 1220 Wien, Austria,
48.2176189,16.5266113, Rosenbergstraße 4, 1220 Wien, Austria,
48.2142713,16.4752102, Tönsbergweg, 1220 Wien, Austria,
48.2714324,16.445655, Pastorstraße 18, 1210 Wien, Austria,
48.297371,16.4204868, Brünner Str. 239, 1210 Wien, Austria,
48.294391,16.4165172, Dattlergasse 4, 1210 Wien, Austria,
48.2940142,16.4173053, Regnerweg 1, 1210 Wien, Austria,
48.2591598,16.4239215, Hassingergasse 30-32, 1210 Wien, Austria,
48.2200606,16.3940333, Lassallestraße 1, 1020 Wien, Austria,
48.253373,16.4427601, Aladar-Pecht-Gasse 1A, 1220 Wien, Austria,
48.2021261,16.3384776, Urban-Loritz-Platz 3, 1070 Wien, Austria,
48.2444245,16.3374464, Trautenaupl. 8, 1190 Wien, Austria,
48.1764247,16.4255909, Wachthausgasse, 1110 Wien, Austria,
48.2339979,16.3249014, Bischof-Faber-Platz W, 1180 Wien, Austria,
48.2264753,16.3346363, Schopenhauerstraße 81, 1180 Wien, Austria,
48.2522841,16.3952458, Stromkilometer 14, 1210 Wien, Austria,
48.1902573,16.3940139, Rubin-Bittmann-Promenade 7, 1030 Wien, Austria,
48.16868,16.4108455, Leberstraße 118, 1110 Wien, Austria,
48.2169969,16.348332, Pelikangasse 16-18, 1090 Wien, Austria,
48.2374763,16.4535725, Polgarstraße 25, 1220 Wien, Austria,
48.2380992,16.3861589, Allerheiligenpl. 15, 1200 Wien, Austria,
48.1910726,16.3755262, Belvederegasse 20, 1040 Wien, Austria,
48.1665579,16.325981, Hedy-Lamarr-Weg 1, 1120 Wien, Austria,
48.2044909,16.3783564, Stadtpark 1343/1, 1010 Wien, Austria,
48.2699327,16.4380957, Koschakergasse 18, 1210 Wien, Austria,
48.2522102,16.398771, Broßmannpl., 1210 Wien, Austria,
48.2522454,16.3925882, Floridsdorfer Hauptstraße 1A, 1210 Wien, Austria,
48.2458271,16.4727451, Pastinakweg 10, 1220 Wien, Austria,
48.1611471,16.4415386, Klg Neugebäude Schloss, 1110 Wien, Austria,
48.2321157,16.3499049, Semperstraße 64A, 1180 Wien, Austria,
48.2311551,16.3471957, Mollgasse 2, 1180 Wien, Austria,
48.2582309,16.3372632, Cobenzlgasse 15, 1190 Wien, Austria,
48.1366199,16.2803907, Breitenfurter Str. 370, 1230 Wien, Austria,
48.1350532,16.2821202, Lehmanngasse 1, 1230 Wien, Austria,
48.1352527,16.281635, Lehmanngasse 3, 1230 Wien, Austria,
48.1529506,16.3862535, Alaudagasse 42, 1100 Wien, Austria,
48.235115,16.3715257, Leipziger Str. 46, 1200 Wien, Austria,
48.2116435,16.3596095, Ferdinand Georg Waldmüller Denkmal, 1010 Wien, Austria,
48.2116435,16.3596095, Ferdinand Georg Waldmüller Denkmal, 1010 Wien, Austria,
48.2264738,16.3951206, Krakauer Str. 17, 1020 Wien, Austria,
48.1924077,16.3640427, Hugo-Wiener-Platz, 1040 Wien, Austria,
48.1700382,16.3817757, Wieselburger G., 1100 Wien, Austria,
48.1739008,16.4189274, Krötzlergasse 6, 1110 Wien, Austria,
48.2339269,16.4615357, Dusikagasse 9, 1220 Wien, Austria,
48.25553,16.3894566, Pichelwangergasse, 1210 Wien, Austria,
48.1699464,16.4292678, Koblicekgasse 3, 1110 Wien, Austria,
48.2740866,16.4064055, Thomagasse 3, 1210 Wien, Austria,
48.260567,16.39237, Tetmajergasse 659/1, 1210 Wien, Austria,
48.1909466,16.3925835, Rubin-Bittmann-Promenade 7, 1030 Wien, Austria,
48.2459068,16.3301787, Börnergasse 11A, 1190 Wien, Austria,
48.2161558,16.3545177, Otto-Wagner-Platz 3, 1090 Wien, Austria,
48.2477242,16.4904003, Hannes-Lintl-Gasse 26, 1220 Wien, Austria,
48.2486606,16.4916632, Hannes-Lintl-Gasse 52, 1220 Wien, Austria,
48.1635402,16.5122216, Schleusenbrücke Wehr 2, 1220 Wien, Austria,
48.1668846,16.5085546, Finsterbuschstraße 30, 1220 Wien, Austria,
48.1912282,16.4689748, Stromkilometer 4-6, 1220 Wien, Austria,
48.1923977,16.4636296, Donauinsel 5, 1220 Wien, Austria,
48.2136584,16.4367207, Donauufer Autobahn, 1220 Wien, Austria,
48.2224954,16.4196633, Kaisermühlenbrücke, 1220 Wien, Austria,
48.2279559,16.4090705, Reichsbrücke, Austria,
48.2321623,16.4042912, Stromkilometer 1927, 1220 Wien, Austria,
48.2388391,16.3962364, Brigittenauer Brücke, 1210 Wien, Austria,
48.2452813,16.3956391, Am Rollerdamm 2, 1210 Wien, Austria,
48.2404616,16.3911526, Brigittenauer Brücke-Strombrücke 2015, 1200 Wien, Austria,
48.2463241,16.3878217, Schulschiff, 1210 Wien, Austria,
48.2444353,16.3914559, Georg-Danzer-Steg, 1210 Wien, Austria,
48.2446168,16.3918868, Georg-Danzer-Steg, 1210 Wien, Austria,
48.2446168,16.3918868, Georg-Danzer-Steg, 1210 Wien, Austria,
48.2515325,16.3841427, Donauinsel 2, 1210 Wien, Austria,
48.2515325,16.3841427, Donauinsel 2, 1210 Wien, Austria,
48.2991382,16.3493956, Barwichgasse, 2103 Langenzersdorf, Austria,
48.2255686,16.4189286, Rudolf-Nurejew-Promenade 1-7, 1220 Wien, Austria,
48.200212,16.4565434, Raffineriestraße 8, 1220 Wien, Austria,
48.1668713,16.508636, Finsterbuschstraße 21, 1220 Wien, Austria,
48.2026596,16.4529625, Raffineriestraße 8, 1220 Wien, Austria,
48.2084759,16.4453762, Am Kaisermühlendamm 123, 1220 Wien, Austria,
48.1725347,16.4993295, Finsterbuschstraße 30-36, 1220 Wien, Austria,
48.1777263,16.4906486, Raffineriestraße 42, 1220 Wien, Austria,
48.197311,16.4608418, Raffineriestraße, 1220 Wien, Austria,
48.2120751,16.4390912, Donauufer Autobahn, 1220 Wien, Austria,
48.2232046,16.4222999, Rudolf-Nurejew-Promenade 5-7, 1220 Wien, Austria,
48.2385064,16.4040018, Donauufer Autobahn, 1210 Wien, Austria,
48.2371281,16.4054818, Donauufer Autobahn, 1220 Wien, Austria,
48.2426642,16.3987084, An der Neuen Donau, 1210 Wien, Austria,
48.2452813,16.3956391, Am Rollerdamm 2, 1210 Wien, Austria,
48.2683082,16.3756634, Donauufer Autobahn, 1210 Wien, Austria,
48.2584433,16.4435359, Melangasse 24A, 1220 Wien, Austria,
48.1814296,16.366827, Landgutgasse 61, 1100 Wien, Austria,
48.179865,16.3647076, Dampfgasse 47, 1100 Wien, Austria,
48.2203011,16.4807286, Aspernstraße 106-110, 1220 Wien, Austria,
48.2070941,16.3382044, Lerchenfelder Gürtel 30, 1070 Wien, Austria,
48.2340863,16.3298353, Hasenauerstraße 56, 1180 Wien, Austria,
48.234581,16.3377717, Gregor-Mendel-Straße 31, 1190 Wien, Austria,
48.1881307,16.3109479, Hadikgasse 16, 1140 Wien, Austria,
48.2021058,16.2516925, Ferdinand-Wolf-Park 9, 1140 Wien, Austria,
48.1897607,16.3547277, Bräuhausgasse 20, 1050 Wien, Austria,
48.2513984,16.3994467, An der Oberen Alten Donau 6, 1210 Wien, Austria,
48.25553,16.3894566, Pichelwangergasse, 1210 Wien, Austria,
48.2516203,16.4118905, Freiligrathpl. 23, 1210 Wien, Austria,
48.2523028,16.4149406, Donaufelder Str. 46, 1210 Wien, Austria,
48.2643418,16.3988416, Kuenburggasse 3, 1210 Wien, Austria,
48.2671366,16.3887014, Gerstlgasse 18, 1210 Wien, Austria,
48.2700196,16.3836916, Überfuhrstraße W, 1210 Wien, Austria,
48.2544775,16.4001579, Bodenstedtgasse 6, 1210 Wien, Austria,
48.2728795,16.3942617, Kleingartenverein Mautner Markhof, 1210 Wien, Austria,
48.180704,16.3473686, Gaudenzdorfer Gürtel 1, 1120 Wien, Austria,
48.1820156,16.3461744, Haydnpark 499/7, 1120 Wien, Austria,
48.1817063,16.3332238, Grieshofgasse 15, 1120 Wien, Austria,
48.1647716,16.3061332, Jägerhausgasse 50, 1120 Wien, Austria,
48.1863766,16.3372151, Rechte Wienzeile, 1120 Wien, Austria,
48.1759043,16.3315828, Vivenotgasse 56-64, 1120 Wien, Austria,
48.1810322,16.3387102, Längenfeldgasse 24, 1120 Wien, Austria,
48.1814193,16.3399502, Steinbauerpark S, 1120 Wien, Austria,
48.1726784,16.3290056, Breitenfurter Str. 11, 1120 Wien, Austria,
48.1823043,16.3268007, Ruckergasse 8, 1120 Wien, Austria,
48.182479,16.328121, Hufelandgasse 3, 1120 Wien, Austria,
48.1789429,16.3347441, Vierthalergasse 2A, 1120 Wien, Austria,
48.1600749,16.3257994, Andersengasse, 1120 Wien, Austria,
48.1606609,16.3237227, An den Eisteichen 11, 1120 Wien, Austria,
48.1603663,16.3233111, An den Eisteichen 7, 1120 Wien, Austria,
48.1807647,16.3287299, Füchselhofgasse 7, 1120 Wien, Austria,
48.170777,16.31926, Doktor-Boehringer-Gasse 3, 1120 Wien, Austria,
48.182442,16.34788, Margaretengürtel 104, 1050 Wien, Austria,
48.1781319,16.3392916, Aßmayergasse W, 1120 Wien, Austria,
48.1789523,16.3384995, Flurschützstraße 37, 1120 Wien, Austria,
48.165681,16.2807405, Leitenwaldpl. 7, 1130 Wien, Austria,
48.1642398,16.2727104, Grenzgasse 15, 1130 Wien, Austria,
48.1939282,16.2603456, Seuttergasse 14, 1130 Wien, Austria,
48.1927426,16.2614321, Erzbischofgasse 28, 1130 Wien, Austria,
48.185393,16.2874265, Stoesslgasse 8A, 1130 Wien, Austria,
48.1683293,16.2821309, Wolkersbergenstraße 10, 1130 Wien, Austria,
48.1819439,16.2756296, Nothartgasse 52, 1130 Wien, Austria,
48.1902608,16.2715607, Streckerpl. W, 1130 Wien, Austria,
48.1740284,16.276559, Camillianergasse 1, 1130 Wien, Austria,
48.1398372,16.3138035, Canevalestraße 3, 1230 Wien, Austria,
48.1406863,16.3142397, Carlbergergasse 72, 1230 Wien, Austria,
48.1397319,16.2807784, Rudolf-Zeller-Gasse 73, 1230 Wien, Austria,
48.1508867,16.345277, Süd Autobahn, 1230 Wien, Austria,
48.1486133,16.340023, Sterngasse 11, 1230 Wien, Austria,
48.1456377,16.2816361, Rudolf-Zeller-Gasse 65, 1230 Wien, Austria,
48.1506031,16.3050314, Trepetschniggasse 4, 1230 Wien, Austria,
48.1476444,16.3533302, Vösendorfer Str. 1, 1230 Wien, Austria,
48.1374797,16.2743776, Lehmanngasse 29, 1230 Wien, Austria,
48.1495597,16.3132058, Romy-Schneider-Gasse 2, 1230 Wien, Austria,
48.1479588,16.3134783, Marte-Harell-Gasse, 1230 Wien, Austria,
48.1498722,16.3330496, Schubertpark 513/21, 1230 Wien, Austria,
